room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
1556564,8285779,Private room,Lewisham,Forest Hill,2,5,3,1,83,2,51.447,-0.057135,31:47.1
1556801,8287475,Entire home/apt,Hackney,Hackney Central,3,5,3,1,142,3,51.549643,-0.059072,38:32.9
1556937,4620541,Private room,Hackney,Hackney Downs,1,4.5,2,1,142,1,51.555052,-0.057413,02:41.0
1557056,1913634,Entire home/apt,Southwark,The Lane,0,,5,2,142,2,51.466594,-0.073493,35:43.0
1557292,7638042,Private room,Kensington and Chelsea,Chelsea Riverside,54,5,2,1,74,2,51.485542,-0.170959,42:24.0
1558045,8293903,Private room,Southwark,Grange,15,4.5,2,1,112,2,51.499508,-0.083148,02:09.3
1558183,7732792,Entire home/apt,City of London,City of London,4,5,2,,161,2,51.512586,-0.074273,29:47.4
1558745,8296636,Entire home/apt,Southwark,Cathedrals,9,5,4,,180,2,51.502988,-0.103222,48:08.1
1558767,8296372,Private room,Lambeth,Larkhall,4,4.5,1,1,66,2,51.467032,-0.132926,51:23.7
1558902,2371943,Entire home/apt,Hackney,Victoria,11,5,4,2,237,3,51.540855,-0.054505,09:00.0
1559052,5185604,Entire home/apt,Tower Hamlets,Weavers,7,5,4,2,274,2,51.527534,-0.072567,14:01.9
1559164,5319733,Entire home/apt,Westminster,Hyde Park,2,4.5,4,1,189,2,51.51785,-0.167646,26:18.8
1559500,8273743,Entire home/apt,Tower Hamlets,Blackwall & Cubitt Town,6,5,2,1,123,3,51.507129,-0.00794,10:21.4
1559613,8300373,Entire home/apt,Tower Hamlets,Bow West,0,,2,1,161,1,51.533497,-0.038561,27:59.0
1560079,5985810,Private room,Islington,St. Mary's,0,,2,1,77,1,51.538772,-0.099269,24:16.7
1560364,6574163,Private room,Hackney,London Fields,0,,2,1,76,1,51.542614,-0.056601,42:33.6
1560682,7668585,Private room,Tower Hamlets,Bow East,2,4,2,1,132,1,51.530435,-0.021597,34:39.5
1560944,6852336,Entire home/apt,Kensington and Chelsea,Redcliffe,5,4.5,4,1,331,1,51.488421,-0.192781,53:12.1
1561941,8311260,Private room,Lambeth,Stockwell,22,4,2,1,76,2,51.475476,-0.124279,35:03.5
1562258,7550899,Private room,Bromley,Penge and Cator,1,4,2,1,74,1,51.411795,-0.064699,27:54.6
1562887,4166170,Private room,Hackney,Dalston,4,5,2,1,132,1,51.54615,-0.075776,58:54.1
1563188,8317501,Private room,Tower Hamlets,Weavers,0,,1,1,132,1,51.525366,-0.066783,04:06.0
1563264,1628020,Private room,Southwark,Grange,10,4.5,2,1,74,1,51.501222,-0.080619,37:57.5
1563662,8319390,Entire home/apt,Camden,Regent's Park,11,5,3,,237,2,51.53447,-0.137534,21:39.3
1563700,8319578,Entire home/apt,Wandsworth,St. Mary's Park,0,,16,4,1514,2,51.467816,-0.179885,04:08.3
1563744,8319733,Private room,Newham,Royal Docks,0,,8,1,416,3,51.503716,0.029008,06:41.3
1564918,2831566,Entire home/apt,Westminster,West End,18,5,2,1,223,2,51.514748,-0.133348,09:44.2
1565377,7780593,Entire home/apt,Wandsworth,Shaftesbury,0,,4,,377,1,51.465469,-0.1622,39:50.2
1566565,8332765,Private room,Croydon,Woodside,6,5,2,1,45,1,51.394002,-0.074245,19:57.5
1566813,4033330,Entire home/apt,Kensington and Chelsea,Brompton & Hans Town,11,4.5,2,,189,2,51.492765,-0.17194,58:59.3
1568716,8332873,Private room,Hounslow,Hanworth Park,5,5,2,1,66,2,51.444803,-0.406577,10:49.9
1568930,2440352,Private room,Islington,Clerkenwell,7,4,4,1,123,1,51.529708,-0.115466,15:17.2
1569550,8346429,Private room,Haringey,Harringay,30,5,1,1,47,1,51.587658,-0.10327,21:45.7
1569715,540695,Private room,Camden,Camden Town with Primrose Hill,22,5,2,1,150,2,51.540568,-0.159134,02:09.6
1569880,8347618,Private room,Westminster,Bayswater,0,,2,1,132,1,51.517704,-0.188851,44:57.3
1570171,683642,Entire home/apt,Lewisham,Ladywell,1,5,2,,132,5,51.459622,-0.030487,23:26.5
1570531,35328,Entire home/apt,Hackney,Haggerston,0,,4,,199,1,51.537441,-0.072466,16:17.4
1570801,8351594,Private room,Tower Hamlets,Spitalfields & Banglatown,9,5,4,1,85,1,51.517797,-0.075568,56:45.5
1570965,2817408,Entire home/apt,Hackney,Hoxton East & Shoreditch,3,5,7,3,454,1,51.534157,-0.079118,37:17.2
1571964,8357978,Entire home/apt,Islington,Highbury East,10,4.5,2,,132,1,51.552575,-0.096687,26:56.2
1571980,2672153,Private room,Tower Hamlets,Bow West,0,,2,1,57,3,51.535124,-0.035109,10:45.8
1572241,8358841,Private room,Hammersmith and Fulham,Town,4,5,2,1,132,1,51.473315,-0.203589,25:38.3
1572324,8358841,Private room,Hammersmith and Fulham,Parsons Green and Walham,1,5,2,1,180,1,51.471496,-0.20353,18:56.5
1572392,6753536,Entire home/apt,Camden,Regent's Park,26,4.5,8,3,182,3,51.535373,-0.139567,32:43.9
1572576,8360138,Private room,Camden,Holborn and Covent Garden,8,5,2,1,170,2,51.519572,-0.112043,07:47.2
1572852,6821102,Private room,Westminster,Lancaster Gate,8,4.5,1,1,104,1,51.512556,-0.181532,04:11.4
1572906,8361408,Private room,Tower Hamlets,Blackwall & Cubitt Town,1,5,1,1,104,1,51.4966,-0.010831,35:48.2
1572933,8330721,Entire home/apt,Islington,St. George's,1,4.5,6,3,331,3,51.553238,-0.133345,47:23.8
1572996,7305490,Private room,Barnet,Oakleigh,0,,2,1,85,3,51.636603,-0.171398,46:19.1
1573196,7204903,Private room,Hackney,Hoxton East & Shoreditch,13,4.5,1,1,76,3,51.530576,-0.081526,06:56.3
1573290,940283,Entire home/apt,Kensington and Chelsea,Redcliffe,1,5,3,2,265,7,51.489249,-0.189686,35:54.7
1573593,4985334,Entire home/apt,Islington,Caledonian,4,5,4,1,180,2,51.542941,-0.116198,46:29.6
1573774,4764418,Private room,Tower Hamlets,Shadwell,6,4.5,2,1,74,2,51.51234,-0.051965,14:38.4
1573869,7893686,Entire home/apt,Richmond upon Thames,Kew,4,5,2,1,187,5,51.478111,-0.278845,43:50.4
1574084,8261244,Entire home/apt,Lewisham,Brockley,7,4.5,4,2,142,1,51.470497,-0.024749,46:48.1
1574117,8367032,Private room,Haringey,West Green,3,4,2,1,62,1,51.590889,-0.097152,19:06.1
1574249,7233201,Private room,Southwark,Riverside,35,5,2,1,104,2,51.499045,-0.060785,28:24.1
1574659,1365824,Entire home/apt,Westminster,Knightsbridge and Belgravia,4,4.5,8,4,1325,2,51.499053,-0.166201,46:44.7
1574674,209957,Private room,Hackney,Dalston,0,,2,1,104,2,51.548625,-0.069974,30:00.2
1575502,8160860,Entire home/apt,Hammersmith and Fulham,College Park and Old Oak,7,4.5,6,2,151,1,51.518502,-0.227474,13:25.4
1575596,4053630,Entire home/apt,Southwark,College,0,,4,1,309,4,51.42587,-0.075078,41:52.6
1576098,7021601,Private room,Hackney,Shacklewell,4,5,1,1,85,1,51.553684,-0.070878,12:46.0
1577123,8383329,Private room,Wandsworth,Latchmere,0,,1,1,57,1,51.468789,-0.168413,15:42.1
1577172,8376964,Entire home/apt,Lambeth,Herne Hill,2,5,2,,123,1,51.467894,-0.098883,32:59.6
1577279,2817408,Private room,Hackney,Hoxton East & Shoreditch,7,4,4,1,108,6,51.528593,-0.078761,31:40.5
1578557,102885,Entire home/apt,Tower Hamlets,St. Peter's,3,4.5,11,2,132,1,51.533738,-0.06228,25:41.6
1579015,8399730,Entire home/apt,Waltham Forest,Chapel End,10,4.5,14,6,435,2,51.592165,-0.005964,56:18.5
1579970,8371629,Private room,Lambeth,Clapham Town,2,5,2,1,104,2,51.464205,-0.14195,40:41.7
1580034,8405037,Entire home/apt,Wandsworth,Fairfield,0,,4,1,170,5,51.46147,-0.174445,43:46.5
1580412,523784,Entire home/apt,Hackney,Dalston,5,5,3,1,208,5,51.544413,-0.075167,24:10.9
1580469,8406672,Private room,Kensington and Chelsea,Queen's Gate,0,,2,1,104,12,51.501807,-0.185292,05:44.7
1580525,2440352,Private room,Islington,Clerkenwell,3,3,3,1,114,1,51.529017,-0.115487,44:14.2
1580637,8407322,Entire home/apt,Hammersmith and Fulham,North End,7,5,2,1,161,3,51.488108,-0.207811,57:31.5
1580781,8407737,Private room,Barnet,Childs Hill,0,,2,1,95,1,51.575623,-0.200004,44:19.6
1580982,8381397,Private room,Lambeth,Brixton Hill,11,4.5,2,1,98,3,51.445965,-0.122639,08:06.8
1580993,8408728,Private room,Lambeth,Ferndale,3,3,2,1,138,3,51.468318,-0.117887,37:57.1
1581559,2494219,Entire home/apt,Westminster,Marylebone High Street,4,5,2,1,180,7,51.521348,-0.141633,10:54.3
1581883,236619,Entire home/apt,Kensington and Chelsea,Earl's Court,1,5,4,2,397,7,51.493776,-0.193036,21:06.6
1582197,5434198,Private room,Camden,Kentish Town,7,5,2,1,151,2,51.553629,-0.134398,04:11.0
1582459,7924619,Entire home/apt,Westminster,Harrow Road,2,5,4,2,265,3,51.525054,-0.198995,21:10.6
1582523,8317639,Private room,Tower Hamlets,Canary Wharf,4,5,2,1,95,2,51.503672,-0.018832,20:14.1
1582665,5955890,Private room,Westminster,Tachbrook,42,4.5,2,1,112,1,51.486773,-0.13382,59:27.4
1583015,5953623,Entire home/apt,Islington,Junction,0,,4,,303,1,51.568501,-0.136596,28:11.5
1583257,8423799,Entire home/apt,Kensington and Chelsea,St. Helen's,12,5,2,1,185,1,51.519301,-0.221553,46:49.9
1583506,8431366,Private room,Tower Hamlets,Bethnal Green,0,,1,1,95,1,51.529612,-0.05368,26:20.7
1584851,2074840,Entire home/apt,Westminster,Bryanston and Dorset Square,3,3.5,1,,189,7,51.518665,-0.159594,30:09.3
1585554,3605677,Private room,Westminster,Marylebone High Street,2,5,2,1,187,1,51.516954,-0.15183,26:27.2
1585716,949926,Entire home/apt,Hammersmith and Fulham,Hammersmith Broadway,25,4.5,3,1,170,1,51.497462,-0.227976,02:46.0
1586078,6793226,Entire home/apt,Hammersmith and Fulham,Palace Riverside,9,4.5,8,3,93,2,51.471541,-0.213309,01:49.3
1586515,3992405,Private room,Haringey,St. Ann's,0,,2,1,66,1,51.584066,-0.095247,27:16.6
1586590,8453356,Private room,Camden,Highgate,9,5,2,1,104,2,51.566984,-0.143919,01:51.3
1586600,7232492,Private room,Richmond upon Thames,Whitton,4,5,2,1,66,1,51.453389,-0.356477,30:51.6
1587251,1452935,Private room,Richmond upon Thames,"Ham, Petersham and Richmond Riverside",4,5,2,1,57,1,51.436236,-0.320785,00:00.4
1587620,8463624,Private room,Hackney,Haggerston,0,,2,1,114,2,51.531922,-0.073054,18:37.0
1588094,8252102,Entire home/apt,Southwark,Rotherhithe,11,5,4,0,199,1,51.500268,-0.054742,30:28.5
1588624,8472785,Private room,Wandsworth,Northcote,13,5,4,1,114,1,51.456149,-0.166129,20:19.2
1589731,8481210,Entire home/apt,Islington,Bunhill,14,5,3,2,208,3,51.523468,-0.091076,13:52.6
1590219,8483444,Private room,Wandsworth,St. Mary's Park,1,4.5,2,1,142,5,51.472922,-0.171524,06:39.6
1590502,7440604,Shared room,Hackney,Hoxton East & Shoreditch,34,4.5,2,1,66,1,51.52512,-0.080502,23:12.3
1590818,8485861,Entire home/apt,Lambeth,Tulse Hill,8,5,2,2,151,3,51.459975,-0.116517,15:22.3
